Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
58,CONFIGURE CLASSIFICATION SYSTEM,Session-000009,2025-12-09 10:01:03.000,2025-12-09 10:01:04.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE EVALUATION SYSTEM,Session-000003,2025-12-09 10:01:04.000,2025-12-09 10:01:05.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000008,2025-12-09 10:01:05.000,2025-12-09 10:01:06.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
58,END,,2025-12-09 10:01:06.000,2025-12-09 10:01:06.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
15,START,,2025-12-09 10:00:15.000,2025-12-09 10:00:15.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
15,END,,2025-12-09 10:00:15.000,2025-12-09 10:00:15.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
38,START,,2025-12-09 10:00:38.000,2025-12-09 10:00:38.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
38,END,,2025-12-09 10:00:38.000,2025-12-09 10:00:38.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
59,START,,2025-12-09 10:00:59.000,2025-12-09 10:00:59.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
59,END,,2025-12-09 10:00:59.000,2025-12-09 10:00:59.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
16,START,,2025-12-09 10:00:16.000,2025-12-09 10:00:16.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
16,END,,2025-12-09 10:00:16.000,2025-12-09 10:00:16.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
2,START,,2025-12-09 10:00:02.000,2025-12-09 10:00:02.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
2,END,,2025-12-09 10:00:02.000,2025-12-09 10:00:02.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
39,START,,2025-12-09 10:00:39.000,2025-12-09 10:00:39.000,Variant 4,4,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
39,EVALUATE CLASSIFIER,Session-000003,2025-12-09 10:00:39.000,2025-12-09 10:00:40.000,Variant 4,4,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
39,END,,2025-12-09 10:00:40.000,2025-12-09 10:00:40.000,Variant 4,4,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
17,START,,2025-12-09 10:00:17.000,2025-12-09 10:00:17.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
17,END,,2025-12-09 10:00:17.000,2025-12-09 10:00:17.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
19,START,,2025-12-09 10:00:19.000,2025-12-09 10:00:19.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
19,END,,2025-12-09 10:00:19.000,2025-12-09 10:00:19.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
1,START,,2025-12-09 10:00:01.000,2025-12-09 10:00:01.000,Variant 7,7,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
1,CHECK DATA BALANCING,Session-000001,2025-12-09 10:00:01.000,2025-12-09 10:00:02.000,Variant 7,7,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CHECK COVERAGE,Session-000002,2025-12-09 10:00:02.000,2025-12-09 10:00:03.000,Variant 7,7,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,SET NUMBER OF ITERATIONS,Session-000003,2025-12-09 10:00:03.000,2025-12-09 10:00:04.000,Variant 7,7,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CHECK VALIDATION RESULTS,Session-000004,2025-12-09 10:00:04.000,2025-12-09 10:00:05.000,Variant 7,7,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CHECK TEST RESULTS,Session-000006,2025-12-09 10:00:05.000,2025-12-09 10:00:06.000,Variant 7,7,sid-3F3477CA-2154-443D-990D-BA61AA0EEDD2,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE INGESTION SYSTEM,Session-000009,2025-12-09 10:00:06.000,2025-12-09 10:00:07.000,Variant 7,7,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE PREPARATION SYSTEM,Session-000003,2025-12-09 10:00:07.000,2025-12-09 10:00:08.000,Variant 7,7,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE SEGREGATION SYSTEM,Session-000007,2025-12-09 10:00:08.000,2025-12-09 10:00:09.000,Variant 7,7,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE DEVELOPMENT SYSTEM,Session-000001,2025-12-09 10:00:09.000,2025-12-09 10:00:10.000,Variant 7,7,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE CLASSIFICATION SYSTEM,Session-000006,2025-12-09 10:00:10.000,2025-12-09 10:00:11.000,Variant 7,7,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE EVALUATION SYSTEM,Session-000002,2025-12-09 10:00:11.000,2025-12-09 10:00:12.000,Variant 7,7,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000009,2025-12-09 10:00:12.000,2025-12-09 10:00:13.000,Variant 7,7,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
1,END,,2025-12-09 10:00:13.000,2025-12-09 10:00:13.000,Variant 7,7,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
18,START,,2025-12-09 10:00:18.000,2025-12-09 10:00:18.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
18,END,,2025-12-09 10:00:18.000,2025-12-09 10:00:18.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
79,START,,2025-12-09 10:01:19.000,2025-12-09 10:01:19.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
79,END,,2025-12-09 10:01:19.000,2025-12-09 10:01:19.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
57,START,,2025-12-09 10:00:57.000,2025-12-09 10:00:57.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
57,END,,2025-12-09 10:00:57.000,2025-12-09 10:00:57.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
99,START,,2025-12-09 10:01:39.000,2025-12-09 10:01:39.000,Variant 4,4,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
99,EVALUATE CLASSIFIER,Session-000001,2025-12-09 10:01:39.000,2025-12-09 10:01:40.000,Variant 4,4,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
99,END,,2025-12-09 10:01:40.000,2025-12-09 10:01:40.000,Variant 4,4,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
35,START,,2025-12-09 10:00:35.000,2025-12-09 10:00:35.000,Variant 3,3,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
35,CHECK DATA BALANCING,Session-000003,2025-12-09 10:00:35.000,2025-12-09 10:00:36.000,Variant 3,3,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CHECK COVERAGE,Session-000006,2025-12-09 10:00:36.000,2025-12-09 10:00:37.000,Variant 3,3,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE INGESTION SYSTEM,Session-000009,2025-12-09 10:00:37.000,2025-12-09 10:00:38.000,Variant 3,3,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE PREPARATION SYSTEM,Session-000001,2025-12-09 10:00:38.000,2025-12-09 10:00:39.000,Variant 3,3,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE SEGREGATION SYSTEM,Session-000004,2025-12-09 10:00:39.000,2025-12-09 10:00:40.000,Variant 3,3,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE DEVELOPMENT SYSTEM,Session-000007,2025-12-09 10:00:40.000,2025-12-09 10:00:41.000,Variant 3,3,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE CLASSIFICATION SYSTEM,Session-000010,2025-12-09 10:00:41.000,2025-12-09 10:00:42.000,Variant 3,3,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE EVALUATION SYSTEM,Session-000003,2025-12-09 10:00:42.000,2025-12-09 10:00:43.000,Variant 3,3,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000006,2025-12-09 10:00:43.000,2025-12-09 10:00:44.000,Variant 3,3,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
35,END,,2025-12-09 10:00:44.000,2025-12-09 10:00:44.000,Variant 3,3,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
56,START,,2025-12-09 10:00:56.000,2025-12-09 10:00:56.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
56,END,,2025-12-09 10:00:56.000,2025-12-09 10:00:56.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
13,START,,2025-12-09 10:00:13.000,2025-12-09 10:00:13.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
13,END,,2025-12-09 10:00:13.000,2025-12-09 10:00:13.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
78,START,,2025-12-09 10:01:18.000,2025-12-09 10:01:18.000,Variant 8,8,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
78,CHECK DATA BALANCING,Session-000004,2025-12-09 10:01:18.000,2025-12-09 10:01:19.000,Variant 8,8,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK COVERAGE,Session-000008,2025-12-09 10:01:19.000,2025-12-09 10:01:20.000,Variant 8,8,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,SET NUMBER OF ITERATIONS,Session-000002,2025-12-09 10:01:20.000,2025-12-09 10:01:21.000,Variant 8,8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK CALIBRATION PLOT,Session-000005,2025-12-09 10:01:21.000,2025-12-09 10:01:22.000,Variant 8,8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK VALIDATION RESULTS,Session-000008,2025-12-09 10:01:22.000,2025-12-09 10:01:23.000,Variant 8,8,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,SET NUMBER OF ITERATIONS,Session-000010,2025-12-09 10:01:23.000,2025-12-09 10:01:24.000,Variant 8,8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK CALIBRATION PLOT,Session-000002,2025-12-09 10:01:24.000,2025-12-09 10:01:25.000,Variant 8,8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,SET NUMBER OF ITERATIONS,Session-000004,2025-12-09 10:01:25.000,2025-12-09 10:01:26.000,Variant 8,8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK CALIBRATION PLOT,Session-000006,2025-12-09 10:01:26.000,2025-12-09 10:01:27.000,Variant 8,8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK VALIDATION RESULTS,Session-000008,2025-12-09 10:01:27.000,2025-12-09 10:01:28.000,Variant 8,8,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CHECK TEST RESULTS,Session-000001,2025-12-09 10:01:28.000,2025-12-09 10:01:29.000,Variant 8,8,sid-3F3477CA-2154-443D-990D-BA61AA0EEDD2,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE INGESTION SYSTEM,Session-000004,2025-12-09 10:01:29.000,2025-12-09 10:01:30.000,Variant 8,8,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE PREPARATION SYSTEM,Session-000007,2025-12-09 10:01:30.000,2025-12-09 10:01:31.000,Variant 8,8,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE SEGREGATION SYSTEM,Session-000010,2025-12-09 10:01:31.000,2025-12-09 10:01:32.000,Variant 8,8,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE DEVELOPMENT SYSTEM,Session-000004,2025-12-09 10:01:32.000,2025-12-09 10:01:33.000,Variant 8,8,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE CLASSIFICATION SYSTEM,Session-000008,2025-12-09 10:01:33.000,2025-12-09 10:01:34.000,Variant 8,8,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE EVALUATION SYSTEM,Session-000001,2025-12-09 10:01:34.000,2025-12-09 10:01:35.000,Variant 8,8,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000004,2025-12-09 10:01:35.000,2025-12-09 10:01:36.000,Variant 8,8,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
78,END,,2025-12-09 10:01:36.000,2025-12-09 10:01:36.000,Variant 8,8,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
34,START,,2025-12-09 10:00:34.000,2025-12-09 10:00:34.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
34,END,,2025-12-09 10:00:34.000,2025-12-09 10:00:34.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
55,START,,2025-12-09 10:00:55.000,2025-12-09 10:00:55.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
55,END,,2025-12-09 10:00:55.000,2025-12-09 10:00:55.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
98,START,,2025-12-09 10:01:38.000,2025-12-09 10:01:38.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
