Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
98,END,,2025-12-09 10:01:38.000,2025-12-09 10:01:38.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
12,START,,2025-12-09 10:00:12.000,2025-12-09 10:00:12.000,Variant 4,4,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
12,EVALUATE CLASSIFIER,Session-000003,2025-12-09 10:00:12.000,2025-12-09 10:00:13.000,Variant 4,4,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
12,END,,2025-12-09 10:00:13.000,2025-12-09 10:00:13.000,Variant 4,4,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
77,START,,2025-12-09 10:01:17.000,2025-12-09 10:01:17.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
77,END,,2025-12-09 10:01:17.000,2025-12-09 10:01:17.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
32,START,,2025-12-09 10:00:32.000,2025-12-09 10:00:32.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
32,END,,2025-12-09 10:00:32.000,2025-12-09 10:00:32.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
53,START,,2025-12-09 10:00:53.000,2025-12-09 10:00:53.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
53,END,,2025-12-09 10:00:53.000,2025-12-09 10:00:53.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
95,START,,2025-12-09 10:01:35.000,2025-12-09 10:01:35.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
95,END,,2025-12-09 10:01:35.000,2025-12-09 10:01:35.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
96,START,,2025-12-09 10:01:36.000,2025-12-09 10:01:36.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
96,END,,2025-12-09 10:01:36.000,2025-12-09 10:01:36.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
31,START,,2025-12-09 10:00:31.000,2025-12-09 10:00:31.000,Variant 4,4,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
31,EVALUATE CLASSIFIER,Session-000006,2025-12-09 10:00:31.000,2025-12-09 10:00:32.000,Variant 4,4,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
31,END,,2025-12-09 10:00:32.000,2025-12-09 10:00:32.000,Variant 4,4,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
33,START,,2025-12-09 10:00:33.000,2025-12-09 10:00:33.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
33,CHECK DATA BALANCING,Session-000009,2025-12-09 10:00:33.000,2025-12-09 10:00:34.000,Variant 2,2,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE INGESTION SYSTEM,Session-000001,2025-12-09 10:00:34.000,2025-12-09 10:00:35.000,Variant 2,2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE PREPARATION SYSTEM,Session-000004,2025-12-09 10:00:35.000,2025-12-09 10:00:36.000,Variant 2,2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE SEGREGATION SYSTEM,Session-000007,2025-12-09 10:00:36.000,2025-12-09 10:00:37.000,Variant 2,2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE DEVELOPMENT SYSTEM,Session-000010,2025-12-09 10:00:37.000,2025-12-09 10:00:38.000,Variant 2,2,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE CLASSIFICATION SYSTEM,Session-000002,2025-12-09 10:00:38.000,2025-12-09 10:00:39.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE EVALUATION SYSTEM,Session-000005,2025-12-09 10:00:39.000,2025-12-09 10:00:40.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000008,2025-12-09 10:00:40.000,2025-12-09 10:00:41.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
33,END,,2025-12-09 10:00:41.000,2025-12-09 10:00:41.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
52,START,,2025-12-09 10:00:52.000,2025-12-09 10:00:52.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
52,CHECK DATA BALANCING,Session-000004,2025-12-09 10:00:52.000,2025-12-09 10:00:53.000,Variant 2,2,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE INGESTION SYSTEM,Session-000008,2025-12-09 10:00:53.000,2025-12-09 10:00:54.000,Variant 2,2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE PREPARATION SYSTEM,Session-000003,2025-12-09 10:00:54.000,2025-12-09 10:00:55.000,Variant 2,2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE SEGREGATION SYSTEM,Session-000008,2025-12-09 10:00:55.000,2025-12-09 10:00:56.000,Variant 2,2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE DEVELOPMENT SYSTEM,Session-000003,2025-12-09 10:00:56.000,2025-12-09 10:00:57.000,Variant 2,2,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE CLASSIFICATION SYSTEM,Session-000008,2025-12-09 10:00:57.000,2025-12-09 10:00:58.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE EVALUATION SYSTEM,Session-000003,2025-12-09 10:00:58.000,2025-12-09 10:00:59.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000008,2025-12-09 10:00:59.000,2025-12-09 10:01:00.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
52,END,,2025-12-09 10:01:00.000,2025-12-09 10:01:00.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
54,START,,2025-12-09 10:00:54.000,2025-12-09 10:00:54.000,Variant 9,9,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
54,CHECK DATA BALANCING,Session-000002,2025-12-09 10:00:54.000,2025-12-09 10:00:55.000,Variant 9,9,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK COVERAGE,Session-000007,2025-12-09 10:00:55.000,2025-12-09 10:00:56.000,Variant 9,9,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,SET NUMBER OF ITERATIONS,Session-000002,2025-12-09 10:00:56.000,2025-12-09 10:00:57.000,Variant 9,9,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK VALIDATION RESULTS,Session-000007,2025-12-09 10:00:57.000,2025-12-09 10:00:58.000,Variant 9,9,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,SET NUMBER OF ITERATIONS,Session-000002,2025-12-09 10:00:58.000,2025-12-09 10:00:59.000,Variant 9,9,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK CALIBRATION PLOT,Session-000007,2025-12-09 10:00:59.000,2025-12-09 10:01:00.000,Variant 9,9,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,SET NUMBER OF ITERATIONS,Session-000010,2025-12-09 10:01:00.000,2025-12-09 10:01:01.000,Variant 9,9,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK CALIBRATION PLOT,Session-000003,2025-12-09 10:01:01.000,2025-12-09 10:01:02.000,Variant 9,9,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK CALIBRATION PLOT,Session-000006,2025-12-09 10:01:02.000,2025-12-09 10:01:03.000,Variant 9,9,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK VALIDATION RESULTS,Session-000010,2025-12-09 10:01:03.000,2025-12-09 10:01:04.000,Variant 9,9,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,SET NUMBER OF ITERATIONS,Session-000004,2025-12-09 10:01:04.000,2025-12-09 10:01:05.000,Variant 9,9,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK VALIDATION RESULTS,Session-000009,2025-12-09 10:01:05.000,2025-12-09 10:01:06.000,Variant 9,9,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CHECK TEST RESULTS,Session-000003,2025-12-09 10:01:06.000,2025-12-09 10:01:07.000,Variant 9,9,sid-3F3477CA-2154-443D-990D-BA61AA0EEDD2,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE INGESTION SYSTEM,Session-000007,2025-12-09 10:01:07.000,2025-12-09 10:01:08.000,Variant 9,9,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE PREPARATION SYSTEM,Session-000001,2025-12-09 10:01:08.000,2025-12-09 10:01:09.000,Variant 9,9,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE SEGREGATION SYSTEM,Session-000005,2025-12-09 10:01:09.000,2025-12-09 10:01:10.000,Variant 9,9,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE DEVELOPMENT SYSTEM,Session-000009,2025-12-09 10:01:10.000,2025-12-09 10:01:11.000,Variant 9,9,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE CLASSIFICATION SYSTEM,Session-000002,2025-12-09 10:01:11.000,2025-12-09 10:01:12.000,Variant 9,9,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE EVALUATION SYSTEM,Session-000006,2025-12-09 10:01:12.000,2025-12-09 10:01:13.000,Variant 9,9,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000009,2025-12-09 10:01:13.000,2025-12-09 10:01:14.000,Variant 9,9,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
54,END,,2025-12-09 10:01:14.000,2025-12-09 10:01:14.000,Variant 9,9,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
11,START,,2025-12-09 10:00:11.000,2025-12-09 10:00:11.000,Variant 5,5,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
11,EVALUATE CLASSIFIER,Session-000007,2025-12-09 10:00:11.000,2025-12-09 10:00:12.000,Variant 5,5,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE INGESTION SYSTEM,Session-000004,2025-12-09 10:00:12.000,2025-12-09 10:00:13.000,Variant 5,5,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE PREPARATION SYSTEM,Session-000010,2025-12-09 10:00:13.000,2025-12-09 10:00:14.000,Variant 5,5,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE SEGREGATION SYSTEM,Session-000005,2025-12-09 10:00:14.000,2025-12-09 10:00:15.000,Variant 5,5,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE DEVELOPMENT SYSTEM,Session-000009,2025-12-09 10:00:15.000,2025-12-09 10:00:16.000,Variant 5,5,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE CLASSIFICATION SYSTEM,Session-000001,2025-12-09 10:00:16.000,2025-12-09 10:00:17.000,Variant 5,5,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE EVALUATION SYSTEM,Session-000003,2025-12-09 10:00:17.000,2025-12-09 10:00:18.000,Variant 5,5,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000005,2025-12-09 10:00:18.000,2025-12-09 10:00:19.000,Variant 5,5,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
11,END,,2025-12-09 10:00:19.000,2025-12-09 10:00:19.000,Variant 5,5,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
74,START,,2025-12-09 10:01:14.000,2025-12-09 10:01:14.000,Variant 5,5,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
74,EVALUATE CLASSIFIER,Session-000010,2025-12-09 10:01:14.000,2025-12-09 10:01:15.000,Variant 5,5,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE INGESTION SYSTEM,Session-000003,2025-12-09 10:01:15.000,2025-12-09 10:01:16.000,Variant 5,5,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE PREPARATION SYSTEM,Session-000007,2025-12-09 10:01:16.000,2025-12-09 10:01:17.000,Variant 5,5,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE SEGREGATION SYSTEM,Session-000001,2025-12-09 10:01:17.000,2025-12-09 10:01:18.000,Variant 5,5,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE DEVELOPMENT SYSTEM,Session-000006,2025-12-09 10:01:18.000,2025-12-09 10:01:19.000,Variant 5,5,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE CLASSIFICATION SYSTEM,Session-000010,2025-12-09 10:01:19.000,2025-12-09 10:01:20.000,Variant 5,5,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE EVALUATION SYSTEM,Session-000004,2025-12-09 10:01:20.000,2025-12-09 10:01:21.000,Variant 5,5,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000007,2025-12-09 10:01:21.000,2025-12-09 10:01:22.000,Variant 5,5,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
74,END,,2025-12-09 10:01:22.000,2025-12-09 10:01:22.000,Variant 5,5,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
76,START,,2025-12-09 10:01:16.000,2025-12-09 10:01:16.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
