Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
88,CONFIGURE SEGREGATION SYSTEM,Session-000008,2025-12-09 10:01:37.000,2025-12-09 10:01:38.000,Variant 10,10,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
88,CONFIGURE DEVELOPMENT SYSTEM,Session-000010,2025-12-09 10:01:38.000,2025-12-09 10:01:39.000,Variant 10,10,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
88,CONFIGURE CLASSIFICATION SYSTEM,Session-000003,2025-12-09 10:01:39.000,2025-12-09 10:01:40.000,Variant 10,10,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
88,CONFIGURE EVALUATION SYSTEM,Session-000005,2025-12-09 10:01:40.000,2025-12-09 10:01:41.000,Variant 10,10,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
88,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000007,2025-12-09 10:01:41.000,2025-12-09 10:01:42.000,Variant 10,10,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
88,END,,2025-12-09 10:01:42.000,2025-12-09 10:01:42.000,Variant 10,10,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
23,START,,2025-12-09 10:00:23.000,2025-12-09 10:00:23.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
23,END,,2025-12-09 10:00:23.000,2025-12-09 10:00:23.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
66,START,,2025-12-09 10:01:06.000,2025-12-09 10:01:06.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
66,END,,2025-12-09 10:01:06.000,2025-12-09 10:01:06.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
85,START,,2025-12-09 10:01:25.000,2025-12-09 10:01:25.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
85,CHECK DATA BALANCING,Session-000003,2025-12-09 10:01:25.000,2025-12-09 10:01:26.000,Variant 2,2,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE INGESTION SYSTEM,Session-000005,2025-12-09 10:01:26.000,2025-12-09 10:01:27.000,Variant 2,2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE PREPARATION SYSTEM,Session-000007,2025-12-09 10:01:27.000,2025-12-09 10:01:28.000,Variant 2,2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE SEGREGATION SYSTEM,Session-000010,2025-12-09 10:01:28.000,2025-12-09 10:01:29.000,Variant 2,2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE DEVELOPMENT SYSTEM,Session-000003,2025-12-09 10:01:29.000,2025-12-09 10:01:30.000,Variant 2,2,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE CLASSIFICATION SYSTEM,Session-000006,2025-12-09 10:01:30.000,2025-12-09 10:01:31.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE EVALUATION SYSTEM,Session-000009,2025-12-09 10:01:31.000,2025-12-09 10:01:32.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000003,2025-12-09 10:01:32.000,2025-12-09 10:01:33.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
85,END,,2025-12-09 10:01:33.000,2025-12-09 10:01:33.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
42,START,,2025-12-09 10:00:42.000,2025-12-09 10:00:42.000,Variant 3,3,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
42,CHECK DATA BALANCING,Session-000001,2025-12-09 10:00:42.000,2025-12-09 10:00:43.000,Variant 3,3,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CHECK COVERAGE,Session-000004,2025-12-09 10:00:43.000,2025-12-09 10:00:44.000,Variant 3,3,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE INGESTION SYSTEM,Session-000007,2025-12-09 10:00:44.000,2025-12-09 10:00:45.000,Variant 3,3,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE PREPARATION SYSTEM,Session-000009,2025-12-09 10:00:45.000,2025-12-09 10:00:46.000,Variant 3,3,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE SEGREGATION SYSTEM,Session-000001,2025-12-09 10:00:46.000,2025-12-09 10:00:47.000,Variant 3,3,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE DEVELOPMENT SYSTEM,Session-000003,2025-12-09 10:00:47.000,2025-12-09 10:00:48.000,Variant 3,3,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE CLASSIFICATION SYSTEM,Session-000005,2025-12-09 10:00:48.000,2025-12-09 10:00:49.000,Variant 3,3,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE EVALUATION SYSTEM,Session-000007,2025-12-09 10:00:49.000,2025-12-09 10:00:50.000,Variant 3,3,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000010,2025-12-09 10:00:50.000,2025-12-09 10:00:51.000,Variant 3,3,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
42,END,,2025-12-09 10:00:51.000,2025-12-09 10:00:51.000,Variant 3,3,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
43,START,,2025-12-09 10:00:43.000,2025-12-09 10:00:43.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
43,END,,2025-12-09 10:00:43.000,2025-12-09 10:00:43.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
20,START,,2025-12-09 10:00:20.000,2025-12-09 10:00:20.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
20,END,,2025-12-09 10:00:20.000,2025-12-09 10:00:20.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
22,START,,2025-12-09 10:00:22.000,2025-12-09 10:00:22.000,Variant 3,3,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
22,CHECK DATA BALANCING,Session-000007,2025-12-09 10:00:22.000,2025-12-09 10:00:23.000,Variant 3,3,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CHECK COVERAGE,Session-000009,2025-12-09 10:00:23.000,2025-12-09 10:00:24.000,Variant 3,3,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE INGESTION SYSTEM,Session-000001,2025-12-09 10:00:24.000,2025-12-09 10:00:25.000,Variant 3,3,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE PREPARATION SYSTEM,Session-000003,2025-12-09 10:00:25.000,2025-12-09 10:00:26.000,Variant 3,3,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE SEGREGATION SYSTEM,Session-000005,2025-12-09 10:00:26.000,2025-12-09 10:00:27.000,Variant 3,3,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE DEVELOPMENT SYSTEM,Session-000007,2025-12-09 10:00:27.000,2025-12-09 10:00:28.000,Variant 3,3,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE CLASSIFICATION SYSTEM,Session-000009,2025-12-09 10:00:28.000,2025-12-09 10:00:29.000,Variant 3,3,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE EVALUATION SYSTEM,Session-000002,2025-12-09 10:00:29.000,2025-12-09 10:00:30.000,Variant 3,3,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000005,2025-12-09 10:00:30.000,2025-12-09 10:00:31.000,Variant 3,3,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
22,END,,2025-12-09 10:00:31.000,2025-12-09 10:00:31.000,Variant 3,3,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
63,START,,2025-12-09 10:01:03.000,2025-12-09 10:01:03.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
63,CHECK DATA BALANCING,Session-000007,2025-12-09 10:01:03.000,2025-12-09 10:01:04.000,Variant 2,2,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE INGESTION SYSTEM,Session-000001,2025-12-09 10:01:04.000,2025-12-09 10:01:05.000,Variant 2,2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE PREPARATION SYSTEM,Session-000006,2025-12-09 10:01:05.000,2025-12-09 10:01:06.000,Variant 2,2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE SEGREGATION SYSTEM,Session-000001,2025-12-09 10:01:06.000,2025-12-09 10:01:07.000,Variant 2,2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE DEVELOPMENT SYSTEM,Session-000005,2025-12-09 10:01:07.000,2025-12-09 10:01:08.000,Variant 2,2,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE CLASSIFICATION SYSTEM,Session-000009,2025-12-09 10:01:08.000,2025-12-09 10:01:09.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE EVALUATION SYSTEM,Session-000003,2025-12-09 10:01:09.000,2025-12-09 10:01:10.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000008,2025-12-09 10:01:10.000,2025-12-09 10:01:11.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
63,END,,2025-12-09 10:01:11.000,2025-12-09 10:01:11.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
65,START,,2025-12-09 10:01:05.000,2025-12-09 10:01:05.000,Variant 2,2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
65,CHECK DATA BALANCING,Session-000005,2025-12-09 10:01:05.000,2025-12-09 10:01:06.000,Variant 2,2,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE INGESTION SYSTEM,Session-000010,2025-12-09 10:01:06.000,2025-12-09 10:01:07.000,Variant 2,2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE PREPARATION SYSTEM,Session-000004,2025-12-09 10:01:07.000,2025-12-09 10:01:08.000,Variant 2,2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE SEGREGATION SYSTEM,Session-000008,2025-12-09 10:01:08.000,2025-12-09 10:01:09.000,Variant 2,2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE DEVELOPMENT SYSTEM,Session-000002,2025-12-09 10:01:09.000,2025-12-09 10:01:10.000,Variant 2,2,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE CLASSIFICATION SYSTEM,Session-000007,2025-12-09 10:01:10.000,2025-12-09 10:01:11.000,Variant 2,2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE EVALUATION SYSTEM,Session-000001,2025-12-09 10:01:11.000,2025-12-09 10:01:12.000,Variant 2,2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000005,2025-12-09 10:01:12.000,2025-12-09 10:01:13.000,Variant 2,2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
65,END,,2025-12-09 10:01:13.000,2025-12-09 10:01:13.000,Variant 2,2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
86,START,,2025-12-09 10:01:26.000,2025-12-09 10:01:26.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
86,END,,2025-12-09 10:01:26.000,2025-12-09 10:01:26.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
21,START,,2025-12-09 10:00:21.000,2025-12-09 10:00:21.000,Variant 3,3,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
21,CHECK DATA BALANCING,Session-000006,2025-12-09 10:00:21.000,2025-12-09 10:00:22.000,Variant 3,3,sid-B48DF955-D774-4256-AEB6-099744469155,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CHECK COVERAGE,Session-000008,2025-12-09 10:00:22.000,2025-12-09 10:00:23.000,Variant 3,3,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE INGESTION SYSTEM,Session-000010,2025-12-09 10:00:23.000,2025-12-09 10:00:24.000,Variant 3,3,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE PREPARATION SYSTEM,Session-000002,2025-12-09 10:00:24.000,2025-12-09 10:00:25.000,Variant 3,3,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE SEGREGATION SYSTEM,Session-000004,2025-12-09 10:00:25.000,2025-12-09 10:00:26.000,Variant 3,3,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE DEVELOPMENT SYSTEM,Session-000006,2025-12-09 10:00:26.000,2025-12-09 10:00:27.000,Variant 3,3,sid-AB394422-8628-4377-B7B8-A25A46935C63,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE CLASSIFICATION SYSTEM,Session-000008,2025-12-09 10:00:27.000,2025-12-09 10:00:28.000,Variant 3,3,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE EVALUATION SYSTEM,Session-000010,2025-12-09 10:00:28.000,2025-12-09 10:00:29.000,Variant 3,3,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,CONFIGURE CLIENT-SIDE SYSTEMS,Session-000003,2025-12-09 10:00:29.000,2025-12-09 10:00:30.000,Variant 3,3,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,1.0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,0.0,QBP_DEFAULT_RESOURCE
21,END,,2025-12-09 10:00:30.000,2025-12-09 10:00:30.000,Variant 3,3,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
64,START,,2025-12-09 10:01:04.000,2025-12-09 10:01:04.000,Variant 1,1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
64,END,,2025-12-09 10:01:04.000,2025-12-09 10:01:04.000,Variant 1,1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,,
